"","x"
"119",0.474700927734375
"120",9.34539794921875
"121",4.0423583984375
"122",24.4575805664062
"123",0.01446533203125
"124",0
"125",0.024169921875
"126",0.11700439453125
"127",0
"128",1.72592544555664
"129",0
"130",0.085784912109375
"131",3.09537506103516
"132",1.22512817382812
"133",13.6517333984375
"134",8.13559341430664
"135",0.02471923828125
"136",0.3773193359375
"137",0
"138",0.351898193359375
"139",10.3429985046387
"140",0.92987060546875
"141",1.26554870605469
"142",0.622413635253906
"143",42.5060195922852
"144",1.10626602172852
"145",34.2773132324219
"146",0.0628662109375
"147",0
"148",0.21075439453125
"149",0
"150",0
"151",3.0264892578125
"152",0
"153",0
"154",0.054840087890625
"155",1.03594970703125
"156",2.53704833984375
"157",1.81101226806641
"158",0.01690673828125
"159",0.013214111328125
"160",1.95393371582031
"161",14.2837982177734
"162",2.45729064941406
"163",0
"164",0.251953125
"165",1.57101440429688
"166",4.13227081298828
"167",0
"168",0.00909423828125
"169",0.041961669921875
"170",0
"171",1.17830657958984
"172",0.291412353515625
"173",1.93656158447266
"174",0.018341064453125
"175",0
"176",0
"177",0
"178",14.2864685058594
"179",0.87884521484375
"180",8.83031463623047
"181",1.65153503417969
"182",5.84320068359375
"183",0
"184",0
"185",5.51593780517578
"186",2.1829833984375
"187",1.99488830566406
"188",4.63069915771484
"189",17.3853912353516
"190",9.69586181640625
"191",3.18620300292969
"192",0.106842041015625
"193",0.55963134765625
"194",7.31874084472656
"195",0
"196",0
"197",0
"198",0.004608154296875
"199",0
"200",0.062164306640625
"201",0
"202",0
"203",3.75221252441406
"204",8.67124938964844
"205",19.9455718994141
"206",5.23063659667969
"207",7.54264831542969
"208",0.849807739257812
"209",0.676315307617188
"210",0.07562255859375
"211",21.4789886474609
"212",11.2890625
"213",16.0523529052734
"214",2.59895324707031
"215",5.04267883300781
"216",10.7233581542969
"217",0.0609130859375
"218",4.12857055664062
"219",5.09906005859375
"220",1.18667602539062
"221",0.25665283203125
"222",14.0175628662109
"223",1.71575927734375
"224",0
"225",0
"226",0.0037841796875
"227",2.86114501953125
"228",0.003173828125
"229",4.73004150390625
"230",0
"231",0.000457763671875
"232",0.006317138671875
"233",0
"234",0.122543334960938
"235",2.01116943359375
"236",0.011566162109375
"237",0
"238",1.25411987304688
"239",0.002838134765625
"240",0
"241",0
"242",0
"243",1.29714965820312
"244",7.70523071289062
"245",0.593597412109375
"246",10.3027648925781
"247",3.80758666992188
"248",0.01239013671875
"249",0
"250",0
"251",0
"252",0.116668701171875
"253",0.475799560546875
"254",9.50762939453125
"255",0
"256",0
"257",0.000701904296875
"258",0.0003662109375
"259",0
"260",0
"261",0
"262",0
"263",0.097686767578125
"264",0.341644287109375
"265",11.9214477539062
"266",0.424774169921875
"267",0.94061279296875
"268",3.72726440429688
"269",0.0179443359375
"270",5.04061889648438
"271",0
"272",0
"273",0.0030517578125
"274",0.382781982421875
"275",2.76889038085938
"276",13.5210266113281
"277",21.5381774902344
"278",11.8280639648438
"279",18.046142578125
"280",12.4805908203125
"281",2.12301635742188
"282",1.22735595703125
"283",0
"284",11.6911315917969
"285",11.4131774902344
"286",5.20831298828125
"287",12.0343627929688
"288",38.682373046875
"289",17.3944091796875
"290",1.747314453125
"291",0.92431640625
"292",6.2196044921875
"293",8.25961303710938
"294",16.4703369140625
"295",18.5780944824219
"296",4.52301025390625
"297",28.8988342285156
"298",7.3343505859375
"299",0
"300",12.6196899414062
"301",10.1373901367188
"302",0.3955078125
"303",10.8203735351562
"304",2.82244873046875
"305",37.6921997070312
"306",18.5150451660156
"307",11.5346374511719
"308",0
"309",0.00701904296875
"310",1.45147705078125
"311",10.5167846679688
"312",12.8836059570312
"313",16.3164367675781
"314",3.08016967773438
"315",15.2363586425781
"316",8.10995483398438
"317",15.6249694824219
"318",11.0327758789062
"319",18.5763244628906
"320",12.0882873535156
"321",2.22174072265625
"322",13.1028442382812
"323",16.3229370117188
"324",14.134033203125
"325",6.75531005859375
"326",8.47830200195312
"327",3.54702758789062
"328",14.1642456054688
"329",7.48968505859375
"330",30.2852172851562
"331",8.69622802734375
"332",2.19720458984375
"333",21.5068969726562
"334",28.3555908203125
"335",4.8306884765625
"336",9.92242431640625
"337",17.98095703125
"338",6.49392700195312
"339",17.9447021484375
"340",9.4136962890625
"341",1.135009765625
"342",7.3248291015625
"343",0.656585693359375
"344",0
"345",0
"346",20.0134887695312
"347",3.51217651367188
"348",12.8497619628906
"349",7.14581298828125
"350",7.0255126953125
"351",1.2099609375
"352",17.7567138671875
"353",0.232421875
"354",0
"355",2.930419921875
"356",0.1058349609375
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",12.314208984375
"364",8.1922607421875
"365",4.11480712890625
"366",1.897216796875
"367",25.5172119140625
"368",18.9427490234375
"369",14.8837890625
"370",7.08892822265625
"371",8.90423583984375
"372",21.0919189453125
"373",8.78543090820312
"374",9.05462646484375
"375",1.0157470703125
"376",0.860595703125
"377",0
"378",0
"379",0
"380",0.0281982421875
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0.06201171875
"391",2.4149169921875
"392",0
"393",0
"394",0
"395",4.77734375
"396",0.6539306640625
"397",0.010986328125
"398",1.10009765625
"399",0.352783203125
"400",0.744842529296875
"401",1.8270263671875
"402",4.4468994140625
"403",1.7044677734375
"404",2.2274169921875
"405",3.543701171875
"406",1.327880859375
"407",0
"408",3.2525634765625
"409",0.939453125
"410",3.1339111328125
"411",0.178924560546875
"412",0
"413",6.0963134765625
"414",2.1510009765625
"415",0.8096923828125
"416",0.4638671875
"417",0
"418",0.109619140625
"419",1.8106689453125
"420",7.4996337890625
"421",11.4266357421875
"422",2.1246337890625
"423",8.35357666015625
"424",11.164306640625
"425",9.02423095703125
"426",0.294708251953125
"427",0.1038818359375
"428",1.657470703125
"429",8.96066284179688
"430",6.6375732421875
"431",12.2933349609375
"432",2.65200805664062
"433",4.1973876953125
"434",13.5833129882812
"435",3.91567993164062
"436",2.66650390625
"437",6.0787353515625
"438",1.05593872070312
"439",0
"440",4.177490234375
"441",1.46774291992188
"442",0.002197265625
"443",1.81451416015625
"444",9.990478515625
"445",5.0989990234375
"446",0.713623046875
"447",0
"448",1.0347900390625
"449",6.36276245117188
"450",3.86404418945312
"451",0.2032470703125
"452",9.1766357421875
"453",3.97564697265625
"454",1.1453857421875
"455",3.64251708984375
"456",1.06475830078125
"457",0.545989990234375
"458",0.93994140625
"459",0.060791015625
"460",0.164306640625
"461",0.390625
"462",0.4805908203125
"463",0
"464",0
"465",0.01318359375
"466",0
"467",0.2664794921875
"468",0.55224609375
"469",0
"470",0
"471",0.93841552734375
"472",0.230224609375
"473",2.8486328125
"474",0.3817138671875
"475",0.927459716796875
"476",7.5548095703125
"477",26.863525390625
"478",18.13720703125
"479",0.0076904296875
"480",0
"481",5.0714111328125
"482",0.18780517578125
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0.343505859375
"491",1.92404174804688
"492",7.95925903320312
"493",0.3922119140625
"494",0
"495",0.771331787109375
"496",10.9478454589844
"497",0.35107421875
"498",0.289306640625
"499",0
"500",0.02532958984375
"501",0.15576171875
"502",0.5067138671875
"503",0.18603515625
"504",2.744384765625
"505",0
"506",0
"507",4.96661376953125
"508",0.3369140625
"509",0
"510",0
"511",0
"512",1.2034912109375
"513",0
"514",0
"515",0
"516",2.282470703125
"517",0.0582275390625
"518",0.6400146484375
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0.0985107421875
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0.0887451171875
"534",0.0203857421875
"535",0.65869140625
"536",0.27294921875
"537",0.022216796875
"538",0
"539",2.9681396484375
"540",0.049560546875
"541",1.71630859375
"542",0
"543",8.7740478515625
"544",0.509521484375
"545",0
"546",0
"547",0.023681640625
"548",2.20367431640625
"549",0
"550",0
"551",9.052490234375
"552",0
"553",0
"554",0
"555",0
"556",0.0665283203125
"557",1.015869140625
"558",1.075927734375
"559",0
"560",0.034423828125
"561",1.06842041015625
"562",0
"563",0
"564",0.1199951171875
"565",0.0811767578125
"566",0.68267822265625
"567",0
"568",1.00537109375
"569",3.89208984375
"570",0.025634765625
"571",0
"572",0
"573",0.031982421875
"574",0
"575",0.06689453125
"576",0.2027587890625
"577",0.2266845703125
"578",0
"579",0.04296875
"580",2.30682373046875
"581",0.2696533203125
"582",0.600341796875
"583",1.06231689453125
"584",0
"585",0
"586",0.19573974609375
"587",1.36505126953125
"588",14.311767578125
"589",13.0303344726562
"590",2.2723388671875
"591",1.17437744140625
"592",25.6741943359375
"593",3.24053955078125
"594",12.488525390625
"595",16.267578125
"596",0
"597",5.95703125
"598",8.66748046875
"599",11.9508056640625
"600",0.02734375
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",0.959228515625
"608",0
"609",0.0093994140625
"610",0.720703125
"611",0
"612",0
"613",0.0380859375
"614",0
"615",2.892822265625
"616",1.493408203125
"617",0.3758544921875
"618",4.57183837890625
"619",0
"620",0.5419921875
"621",0
"622",0
"623",0
"624",0
"625",0.0849609375
"626",0
"627",0.95660400390625
"628",0
"629",0
"630",0.1007080078125
"631",0.673095703125
"632",0.0771484375
"633",0.9886474609375
"634",25.060791015625
"635",0.71484375
"636",15.1591186523438
"637",6.86181640625
"638",23.75732421875
"639",4.8646240234375
"640",0.0189208984375
"641",0
"642",0
"643",0
"644",0
"645",0.0958251953125
"646",0.0372314453125
"647",0.0703125
"648",0.0394287109375
"649",0
"650",0
"651",0
"652",0.01025390625
"653",0
"654",0.2642822265625
"655",0.0245361328125
"656",0
"657",0
"658",0.1141357421875
"659",9.20233154296875
"660",11.8375854492188
"661",9.5047607421875
"662",11.1701049804688
"663",4.184814453125
"664",0.930908203125
"665",0.1072998046875
"666",2.371826171875
"667",0.897216796875
"668",0
"669",0.0025634765625
"670",0
"671",0
"672",0
"673",0
"674",1.5582275390625
"675",0.708740234375
"676",0.66943359375
"677",0.6904296875
"678",2.61376953125
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",17.243896484375
"686",8.9298095703125
"687",1.5655517578125
"688",0
"689",0
"690",2.42529296875
"691",4.61376953125
"692",4.9747314453125
"693",3.38427734375
"694",3.440673828125
"695",0.43505859375
"696",0
"697",0
"698",5.36083984375
"699",18.9413452148438
"700",1.54345703125
"701",0.9541015625
"702",12.69287109375
"703",7.59332275390625
"704",14.0836181640625
"705",1.577392578125
"706",0.645751953125
"707",0
"708",0
"709",0
"710",8.0882568359375
"711",4.2784423828125
"712",6.09027099609375
"713",7.4400634765625
"714",10.1888427734375
"715",1.6966552734375
"716",10.8117065429688
"717",7.10711669921875
"718",11.0869140625
"719",0.8505859375
"720",0.0013427734375
"721",0.9923095703125
"722",12.0159912109375
"723",21.8937377929688
"724",9.10015869140625
"725",1.901123046875
"726",0.0850830078125
"727",23.921142578125
"728",1.9320068359375
"729",9.7169189453125
"730",0.024658203125
"731",15.4986572265625
"732",0.2091064453125
"733",7.32177734375
"734",2.741455078125
"735",9.3426513671875
"736",1.46173095703125
"737",0
"738",4.00830078125
"739",11.9013671875
"740",0.5609130859375
"741",3.6319580078125
"742",0.43310546875
"743",24.2919921875
"744",0.7742919921875
"745",2.783203125
"746",5.7520751953125
"747",0.8177490234375
"748",0.285888671875
"749",2.237548828125
"750",2.623291015625
"751",4.07861328125
"752",8.525146484375
"753",10.6419677734375
"754",9.838623046875
"755",4.44146728515625
"756",17.4935302734375
"757",33.8525390625
"758",4.99169921875
"759",5.39129638671875
"760",2.37579345703125
"761",6.15606689453125
"762",8.200927734375
"763",4.08721923828125
"764",7.460693359375
"765",9.818115234375
"766",4.65142822265625
"767",10.38134765625
"768",11.944091796875
"769",1.235595703125
"770",0
"771",0
"772",0
"773",0
"774",0.0146484375
"775",15.8048095703125
"776",6.56536865234375
"777",4.236328125
"778",1.4326171875
"779",1.50860595703125
"780",6.225341796875
"781",5.1484375
"782",1.67041015625
"783",3.793701171875
"784",2.444580078125
"785",7.167236328125
"786",7.057861328125
"787",18.306396484375
"788",0.668212890625
"789",2.39959716796875
"790",6.42034912109375
"791",7.04107666015625
"792",2.840087890625
"793",2.743896484375
"794",0.094482421875
"795",0
"796",0
"797",5.66607666015625
"798",11.7969360351562
"799",7.67559814453125
"800",2.025146484375
"801",4.097412109375
"802",0.30615234375
"803",2.228759765625
"804",10.683349609375
"805",2.884521484375
"806",4.148681640625
"807",5.65924072265625
"808",8.64556884765625
"809",5.2607421875
"810",2.42333984375
"811",6.39306640625
"812",0
"813",0
"814",15.000244140625
"815",14.0947265625
"816",1.644775390625
"817",0.077880859375
"818",0.049560546875
"819",0
"820",4.523193359375
"821",4.302490234375
"822",0.034423828125
"823",0
"824",0.009521484375
"825",2.343017578125
"826",0.704345703125
"827",0.269287109375
"828",0
"829",0.151123046875
"830",14.958740234375
"831",2.7578125
"832",1.173095703125
"833",12.149169921875
"834",2.426025390625
"835",4.31597900390625
"836",9.982666015625
"837",0.090087890625
"838",2.07080078125
"839",0.01416015625
"840",0.05712890625
"841",0.308349609375
"842",0
"843",17.73046875
"844",7.862548828125
"845",0.275146484375
"846",0.152587890625
"847",4.09033203125
"848",0
"849",13.309814453125
"850",0.16326904296875
"851",10.41455078125
"852",0.26416015625
"853",0
"854",3.07586669921875
"855",3.1484375
"856",0
"857",0
"858",0
"859",1.711181640625
"860",1.693359375
"861",5.948974609375
"862",0.508544921875
"863",3.3955078125
"864",1.916748046875
"865",0.02880859375
"866",1.423828125
"867",0.6474609375
"868",5.385009765625
"869",7.632568359375
"870",0.012939453125
"871",15.631591796875
"872",1.769287109375
"873",4.67498779296875
"874",0.112548828125
"875",0.07763671875
"876",0.23486328125
"877",1.783447265625
"878",0.481689453125
"879",0.11669921875
"880",0
"881",0
"882",0
"883",0.01220703125
"884",0.33599853515625
"885",0.099609375
"886",0
"887",0
"888",0.016845703125
"889",0.25616455078125
"890",0
"891",0
"892",0.03271484375
"893",0
"894",2.5908203125
"895",1.73541259765625
"896",0.06591796875
"897",0
"898",0.069580078125
"899",0.453857421875
"900",0
"901",10.640380859375
"902",0.10888671875
"903",5.9814453125
"904",3.2188720703125
"905",0.83740234375
"906",0.002197265625
"907",1.224853515625
"908",0.854736328125
"909",0.02197265625
"910",0
"911",0
"912",0
"913",0.220947265625
"914",0
"915",0
"916",0
"917",1.18603515625
"918",0.27490234375
"919",0.079833984375
"920",30.7868041992188
"921",2.1746826171875
"922",0
"923",0
"924",0
"925",0.001708984375
"926",0.092041015625
"927",0.23681640625
"928",0.094970703125
"929",6.480712890625
"930",5.02459716796875
"931",0.219482421875
"932",0.48095703125
"933",23.7826538085938
"934",4.06610107421875
"935",5.30133056640625
"936",2.69903564453125
"937",6.44927978515625
"938",6.4361572265625
"939",1.267333984375
"940",0
"941",0.01513671875
"942",0
"943",0
"944",1.5894775390625
"945",2.9296875
"946",6.912353515625
"947",0.14501953125
"948",1.16058349609375
"949",0
"950",0
"951",19.2400512695312
"952",0.15185546875
"953",5.39373779296875
"954",0.9190673828125
"955",3.9237060546875
"956",0.78765869140625
"957",0.8648681640625
"958",2.50823974609375
"959",0.04345703125
"960",0
"961",0.46600341796875
"962",0
"963",0
"964",4.52105712890625
"965",0.01708984375
"966",0
"967",12.2842407226562
"968",0.45562744140625
"969",0
"970",0
"971",0.018798828125
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0.169189453125
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0.4169921875
"993",6.144287109375
"994",0.12451171875
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0.6357421875
"1004",0.949951171875
"1005",0.26953125
"1006",0.718994140625
"1007",0
"1008",0
"1009",1.6419677734375
"1010",0.158447265625
"1011",0.717529296875
"1012",10.133056640625
"1013",7.73309326171875
"1014",0.335693359375
"1015",6.88677978515625
"1016",10.6614379882812
"1017",2.81634521484375
"1018",13.3258056640625
"1019",7.7919921875
"1020",15.2021484375
"1021",10.0487060546875
"1022",0.0478515625
"1023",0
"1024",5.6932373046875
"1025",11.6200561523438
"1026",0.031982421875
"1027",6.1746826171875
"1028",11.5541381835938
"1029",0.007568359375
"1030",0.479736328125
"1031",0.0302734375
"1032",0
"1033",0
"1034",0
"1035",0
"1036",3.552001953125
"1037",6.97509765625
"1038",16.800537109375
"1039",0.14300537109375
"1040",8.24798583984375
"1041",1.95733642578125
"1042",0
"1043",7.6845703125
"1044",0.133544921875
"1045",2.90087890625
"1046",4.09423828125
"1047",5.209228515625
"1048",0
"1049",1.410888671875
"1050",0.543212890625
"1051",0.131591796875
"1052",1.348388671875
"1053",9.80645751953125
"1054",14.0472412109375
"1055",2.78369140625
"1056",0.525390625
"1057",3.345703125
"1058",0
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0
"1064",0
"1065",0
"1066",0
"1067",0
"1068",0
"1069",0.6044921875
"1070",0.40185546875
"1071",7.185302734375
"1072",13.875244140625
"1073",0.663330078125
"1074",0.56201171875
"1075",0
"1076",0
"1077",0.001220703125
"1078",0.03662109375
"1079",24.406005859375
"1080",1.318359375
"1081",0
"1082",0
"1083",0
"1084",1.626708984375
"1085",2.2017822265625
"1086",0.75439453125
"1087",0
"1088",0
"1089",0.196044921875
"1090",35.046875
"1091",32.668701171875
"1092",12.556884765625
"1093",0.463623046875
"1094",0.009033203125
"1095",0.020751953125
"1096",3.84375
"1097",23.275390625
"1098",1.320556640625
"1099",1.317626953125
"1100",12.218994140625
"1101",19.349365234375
"1102",0.6552734375
"1103",6.5615234375
"1104",15.6893920898438
"1105",4.49365234375
"1106",6.56353759765625
"1107",5.63916015625
"1108",10.7440795898438
"1109",6.700927734375
"1110",0.504150390625
"1111",0
"1112",0
"1113",0
"1114",0.017578125
"1115",0.197998046875
"1116",0
"1117",0
"1118",0
"1119",0
"1120",0
"1121",1.373779296875
"1122",0.69183349609375
"1123",5.80694580078125
"1124",5.97149658203125
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0
"1137",0
"1138",0
"1139",0
"1140",0.134033203125
"1141",0.0107421875
"1142",3.759521484375
"1143",0.07861328125
"1144",0
"1145",0
"1146",0
"1147",0
"1148",0.089111328125
"1149",2.81884765625
"1150",1.73834228515625
"1151",13.7805786132812
"1152",10.1903686523438
"1153",18.0458984375
"1154",6.34295654296875
"1155",4.10009765625
"1156",12.2582397460938
"1157",4.224853515625
"1158",11.646484375
"1159",2.302978515625
"1160",15.21875
"1161",15.014892578125
"1162",20.127685546875
"1163",5.3262939453125
"1164",6.86474609375
"1165",8.91461181640625
"1166",2.215576171875
"1167",0
"1168",0
"1169",2.538330078125
"1170",0.80096435546875
"1171",0
"1172",0
"1173",4.817626953125
"1174",4.213623046875
"1175",4.4462890625
"1176",8.182373046875
"1177",0.5322265625
"1178",0.388671875
"1179",7.054931640625
"1180",0
"1181",0
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0.82916259765625
"1187",12.4052734375
"1188",8.19635009765625
"1189",9.38458251953125
"1190",13.5880126953125
"1191",13.1695556640625
"1192",8.25958251953125
"1193",12.1730346679688
"1194",7.784912109375
"1195",14.686279296875
"1196",0.169189453125
"1197",4.710693359375
"1198",0
"1199",0
"1200",0
"1201",0
"1202",0
"1203",0
"1204",3.4600830078125
"1205",0.5181884765625
"1206",9.66607666015625
"1207",2.926513671875
"1208",21.033935546875
"1209",9.224853515625
"1210",5.2713623046875
"1211",0
"1212",3.3590087890625
"1213",13.1298217773438
"1214",4.18505859375
"1215",1.9365234375
"1216",0
"1217",7.912109375
"1218",1.267333984375
"1219",0.2734375
"1220",6.213623046875
"1221",21.0126953125
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0.053955078125
"1227",1.59521484375
"1228",4.75823974609375
"1229",4.947021484375
"1230",1.04461669921875
"1231",2.82305908203125
"1232",1.97662353515625
"1233",6.39404296875
"1234",0.664794921875
"1235",0
"1236",0.63916015625
"1237",0.58648681640625
"1238",0.68890380859375
"1239",0
"1240",0
"1241",0.206298828125
"1242",3.20556640625
"1243",0.081298828125
"1244",0
"1245",0
"1246",0
"1247",1.75030517578125
"1248",0.24530029296875
"1249",6.8546142578125
"1250",0.623779296875
"1251",0.013916015625
"1252",8.2890625
"1253",1.040771484375
"1254",0
"1255",0.26416015625
"1256",1.982421875
"1257",9.6795654296875
"1258",1.04150390625
"1259",0
"1260",0
"1261",0.021240234375
"1262",0
"1263",0.47509765625
"1264",11.1019287109375
"1265",1.7581787109375
"1266",1.23583984375
"1267",0.036865234375
"1268",0
"1269",0
"1270",0
"1271",3.0045166015625
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",0
"1280",1.192138671875
"1281",0.04736328125
"1282",2.4130859375
"1283",0.21142578125
"1284",0.08740234375
"1285",0.003173828125
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0.060546875
"1291",0.015625
"1292",0.0302734375
"1293",0.176513671875
"1294",0.17578125
"1295",1.8465576171875
"1296",0.2825927734375
"1297",10.8758544921875
"1298",8.109375
"1299",1.2413330078125
"1300",2.0653076171875
"1301",1.683349609375
"1302",0
"1303",9.0518798828125
"1304",8.6480712890625
"1305",19.3968505859375
"1306",3.6556396484375
"1307",18.211669921875
"1308",2.1552734375
"1309",0.185546875
"1310",0.55224609375
"1311",0.12353515625
"1312",0
"1313",3.23388671875
"1314",1.417236328125
"1315",2.53564453125
"1316",1.0233154296875
"1317",5.097412109375
"1318",0.005859375
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0.0703125
"1324",0.0673828125
"1325",1.0650634765625
"1326",2.065185546875
"1327",0.6048583984375
"1328",1.4891357421875
"1329",1.1048583984375
"1330",0
"1331",0
"1332",0.363525390625
"1333",0.3292236328125
"1334",0
"1335",0
"1336",0
"1337",0.1640625
"1338",8.0281982421875
"1339",2.2000732421875
"1340",0.0244140625
"1341",0.68115234375
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0.294189453125
"1347",0.071533203125
"1348",5.3310546875
"1349",4.344970703125
"1350",22.0096435546875
"1351",5.4691162109375
"1352",1.8087158203125
"1353",0.02490234375
"1354",0.551513671875
"1355",5.3170166015625
"1356",0
"1357",0
"1358",0
"1359",0.12890625
"1360",0.08447265625
"1361",0
"1362",7.160400390625
"1363",7.4622802734375
"1364",1.4698486328125
"1365",24.0399169921875
"1366",3.348876953125
"1367",11.83544921875
"1368",0.090087890625
"1369",1.077392578125
"1370",1.583251953125
"1371",7.718994140625
"1372",4.5472412109375
"1373",1.16650390625
"1374",0.7412109375
"1375",16.9140625
"1376",2.315185546875
"1377",22.964599609375
"1378",25.572021484375
"1379",7.4033203125
"1380",3.22216796875
"1381",43.871337890625
"1382",8.25
"1383",0
"1384",1.38134765625
"1385",3.364501953125
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",10.9617919921875
"1392",29.25439453125
"1393",14.268310546875
"1394",2.3360595703125
"1395",0.9169921875
"1396",6.64697265625
"1397",13.290771484375
"1398",23.302978515625
"1399",5.1207275390625
"1400",15.732421875
"1401",9.8094482421875
"1402",12.4346923828125
"1403",12.412841796875
"1404",0.02197265625
"1405",0.059326171875
"1406",0.45751953125
"1407",2.510498046875
"1408",0.35400390625
"1409",7.2496337890625
"1410",12.0340576171875
"1411",28.895751953125
"1412",12.709228515625
"1413",14.662109375
"1414",7.04736328125
"1415",5.1602783203125
"1416",14.1097412109375
"1417",13.7490234375
"1418",12.573486328125
"1419",2.94970703125
"1420",12.9556884765625
"1421",17.0185546875
"1422",4.338623046875
"1423",6.054443359375
"1424",6.91455078125
"1425",18.015869140625
"1426",5.4658203125
"1427",0.260009765625
"1428",0.494384765625
"1429",1.395751953125
"1430",0.04345703125
"1431",1.153076171875
"1432",0.94384765625
"1433",6.578857421875
"1434",1.002197265625
"1435",0.75830078125
"1436",2.125732421875
"1437",0
"1438",0
"1439",0
"1440",7.937744140625
"1441",12.1524658203125
"1442",7.044677734375
"1443",2.509765625
"1444",4.97216796875
"1445",4.6322021484375
"1446",11.365234375
"1447",4.9786376953125
"1448",16.2939453125
"1449",7.3013916015625
"1450",7.8199462890625
"1451",7.826904296875
"1452",2.3397216796875
"1453",0.08544921875
"1454",0.151123046875
"1455",0.25537109375
"1456",0.142333984375
"1457",6.600341796875
"1458",0.785888671875
"1459",0
"1460",0
"1461",0.144775390625
"1462",0.319091796875
"1463",0
"1464",0
"1465",1.8291015625
"1466",23.865478515625
"1467",1.3116455078125
"1468",5.5933837890625
"1469",10.1328125
"1470",0.000732421875
"1471",0.89404296875
"1472",6.6629638671875
"1473",1.318603515625
"1474",0.615478515625
"1475",0.15576171875
"1476",0
"1477",0
"1478",0
"1479",0
"1480",6.197021484375
"1481",0.903076171875
"1482",0.438720703125
"1483",7.299072265625
"1484",7.76171875
"1485",9.48486328125
"1486",5.293701171875
"1487",13.1630859375
"1488",2.488525390625
"1489",17.250732421875
"1490",1.9404296875
"1491",17.08935546875
"1492",4.994873046875
"1493",6.5107421875
"1494",35.5205078125
"1495",24.88037109375
"1496",2.59814453125
"1497",0.01513671875
"1498",0.0361328125
"1499",0
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0
"1507",4.9781494140625
"1508",8.250244140625
"1509",3.844482421875
"1510",1.639892578125
"1511",8.9375
